cus_id,cus_num,cus_last_name,cus_first_name,cus_add_num,cus_address,cus_city,cus_state,cus_zip,cus_phone,cus_join_date,cus_app_cd,cus_app_num,tot_ord_qty,tot_ord_value
2007,Jon11960,Jones,Margo,36547,Dewy Beacon By-pass, Comite,27,69518,2180685518,2017-03-12,5,OPC78532329,94,14863
2008,Con96930,Conley,Miguel,74082,Grey, Union Hill,12,65432,6568185415,2002-03-21,1,OPC82489791,78,26717
2009,Jam93934,Jamieson,Samuel,31122,Lazy Green, Vega Park,28,93628,3893113113,2010-08-03,6,OPC85297553,59,4393
2010,App10700,Applewood,Albert,70779,Hazy Road, Langley,11,93138,8377638013,2003-01-14,6,OPC85433976,19,2476
2011,She62009,Sherman,Reginald,30197, Silver Dale Jetty, Brownsburg,14,33047,3290194708,2006-05-06,7,OPC78601109,40,29354
2012,Dew77765,Dewey,Summer,34268,Strom, Hallockville,2,28420,5541780914,2015-08-16,1,OPC83172906,31,21600
2013,Arc3292,Archibald,Blain,88563, Tawny Lane, Tiptop,29,17889,5216629890,2007-09-30,3,OPC85064619,67,6586
2014,Wil16231,Willis,Sarah,72961,Stony Island Park, Deardorffs Mill,23,32427,3785577479,2017-11-30,6,OPC80726356,50,6467
2015,Dew82095,Dewey,Maggs,24287, Dusty Fox Road, Bissell,13,66723,8158107350,2015-08-28,1,OPC81302989,73,24644
2016,Mau47968,Maurer,Brandon,73837,Bean Creek, Fulmor,10,21303,8275459713,2014-11-17,4,OPC85734293,91,4325
2017,Dew14789,Dewey,Kristoff,30367,Stan Sleuter, Oak Knoll,12,48855,1577315229,2002-07-07,5,OPC86836521,19,23678
2018,Del39589,Delapena,Jonathon,30492, Heather Robin Mews, Meadowbrook Valley,14,49377,6485738157,2011-06-12,6,OPC87347576,80,25439
2019,Ric32690,Rice,Brandon,35471,Blue Terrace, Ditchley,30,80884,9464860590,2008-12-02,3,OPC82959502,77,2660
2020,Rid89475,Ridgley,Eric,948,Apache, Winthrop Beach,14,89123,1145843915,2004-01-04,5,OPC81527117,58,7226
2021,Aco24689,Acosta,Valerie,38280,Grant, Deardorffs Mill,27,31833,4334481992,2004-01-20,6,OPC86035620,81,26065
2022,Wil61011,Williamson,Summer,65268,Blue Terrace, Klagetoh,6,40954,3703811606,2017-09-30,7,OPC87324219,39,25673
2023,Gar22631,Garth,Alister,6528,Pine Grove, Ditchley,24,51522,722452477,2009-07-13,2,OPC84212638,82,23557
2024,Wil58847,Willis,Robert,74423,High Ledge, Winkelman,5,57078,7412285575,2012-09-01,1,OPC79255504,3,35659
2025,Rob75000,Robinson,Eric,93717, Wishing Goose Townline, Longview Heights,27,44204,1288122802,2006-10-10,4,OPC78942823,45,18385
2026,Con71296,Connery,Samuel,27442,Dusty Nectar Downs, Union Hill,29,26130,2559752220,2006-11-19,3,OPC84132898,57,24201
2027,Coo3846,Cooper,Brandt,73051,Broad Hills Abbey, Jessie,16,91848,3525553078,2012-10-27,7,OPC81271366,35,10313
2028,Del38142,Deleon,Jonathon,63230, Sunny Lookout, Wolfs Mill,22,59874,2445457954,2004-05-22,3,OPC83669409,64,10125
2029,Pre84039,Presley,Robert,98870,Stadium, Union Beach,25,21264,1946048248,2019-11-09,1,OPC83171446,77,27995
2030,Bar37354,Barrister,Jonathon,73348, Broad Close, Cowan,2,62896,7586393946,2015-10-28,4,OPC80606589,51,7956
2031,Sla37055,Slain,Blain,14435,College, New Stuyarok,1,31687,1357301516,2002-06-28,3,OPC80833982,59,7578
2032,Pet3793,Peters,Valerie,92394,Lost Path, Brownsburg,11,7670,7270530497,2012-01-30,7,OPC83739685,82,17781
2033,Tan33100,Tankersly,Margo,61756, Green Berry Run, North Star,12,41906,1493175779,2001-12-26,3,OPC85160537,87,30731
2034,Rob80410,Roberts,Alister,90044,Blue Terrace, Hitt,25,6098,739370156,2014-04-16,5,OPC83740718,1,9223
2035,Mon84346,Monk,Jack,54295,Sycamore, Tiptop,26,35682,580757879,2004-11-15,2,OPC80319321,60,5518
2036,She45053,Sherman,Kristoff,76867, Green Berry Run, Oak Knoll,2,55593,1005494920,2016-09-25,6,OPC78356997,45,5424
2037,Mon21271,Monk,Robert,57564,Madison, Longview Heights,3,52489,5700313950,2003-11-01,4,OPC81728962,64,22162
2038,Smi99561,Smith-Warren,Mads,96327,Early, Crystal Lake,16,96445,8207606260,2017-08-01,5,OPC87762232,34,24882
2039,Arc5201,Archibald,Maggs,43989, Fallen Prairie Corner, Comite,8,96983,2499638887,2007-02-28,6,OPC83482293,73,18587
2040,Har33653,Harper,Harper,904,Blue Terrace, Meadowbrook Valley,17,11060,3339262049,2013-05-21,6,OPC87568242,24,2133
2041,Del76266,Delacruz,Adam,55539, Cinder Woods, Fulmor,9,41946,9209503112,2018-10-06,5,OPC81783426,93,9532
2042,Fre94861,French,Eric,91778, Red Place, Winkelman,17,17800,8586083995,2005-01-25,5,OPC86817134,79,25306
2043,Jim83369,Jiminez,Richard,86481, Crystal Spring Corners, North Brewster,16,79268,1614367937,2010-08-10,5,OPC84688089,44,26473
2044,Pre31148,Presten,Blain,33681,Iron Pony Pathway, Walnut Hill,15,69545,9186324125,2012-12-15,3,OPC86726783,88,8015
2045,Tan22892,Tankersly,Erin,36045, Broad Close, Kidville,11,70692,4256638998,2006-09-09,4,OPC79317265,1,32127
2198,Tom21928,Tompsen,Joshua,97258,Bean Creek, Cowan,12,25574,6653904903,2003-06-13,7,OPC82186758,54,3797
2046,Jon24387,Jones,Brandon,82412,Rustic Grove Orchard, Holiday Park,27,15452,8996141626,2004-06-21,1,OPC80170263,12,14059
2047,Con11753,Conley,Corey,98512,Harvest Elk Harbour, Bissell,17,70787,6096392171,2001-06-13,3,OPC86522020,17,17627
2048,Tan62630,Tankersly,Reginald,39969,Maple, Mcarthur Estates,21,5496,455835321,2013-08-21,6,OPC80440154,71,4860
2049,Jam9638,Jamieson,Kenadi,34940, Rustic Autumn Port, La Junta,7,94639,6018344995,2006-09-30,6,OPC86835226,49,12642
2050,Ell56096,Ellis,Piper,43331,Green Row, Green Acres,4,56779,4325229509,2009-08-08,3,OPC79850449,79,2435
2051,Boo36731,Booker,Miguel,83888, Umber Shadow Ledge, Crystal Lake,18,13223,535170313,2019-05-31,6,OPC81121866,70,8703
2052,Smi37260,Smith-Warren,Farris,45406,Fallen Berry Moor, Laffertys Trailer Court,12,34672,671256035,2011-02-12,2,OPC83134074,21,33511
2053,Joh42613,Johnasen,Samuel,56407, Cotton Elk Path, North Brewster,28,9893,5906427147,2005-09-30,7,OPC85161727,67,12161
2054,Rey8133,Reynolds,Tristan,62373, Indian Anchor Link, Fomer,26,11179,3267409053,2009-10-28,7,OPC87950981,5,34007
2055,Wil30001,Williamson,Kenadi,16078,Harvest Elk Harbour, North Brewster,19,46510,3929567050,2005-08-02,4,OPC86896449,48,11380
2056,She88071,Sherman,Harper,27542, Clear Beacon Hollow, Kwikpak,28,29027,7800612042,2010-04-07,3,OPC85729114,34,9111
2057,Man99316,Manning,Tristan,13585,Wishing Manor, Walnut Hill,4,7567,7197185934,2003-07-01,5,OPC78511543,36,9171
2058,Rid97214,Ridgley,Alister,35099,Emerald Quail Passage, Oak Knoll,3,34384,4034996133,2006-12-18,3,OPC86327151,97,15173
2059,Smi95786,Smith,Adam,81514,Hidden Isle, Holiday Park,22,560,9112542315,2016-01-13,7,OPC88054123,63,15571
2060,Goo39107,Goode,Erin,15228,Grey, Montello,18,38952,4175860562,2006-07-06,5,OPC80191856,55,2059
2061,Bar9417,Barrister,Mads,93677,Washington, Fomer,12,74368,3854175142,2006-07-22,6,OPC83904245,60,21094
2062,Fre55205,French,Manuel,98392, Jagged Horse Extension, Bayless,26,11058,9421408245,2008-03-30,3,OPC79018250,40,16434
2063,Man12854,Manning,Sarah,91164,Rimer, New Stuyarok,29,73241,9885839588,2005-12-11,7,OPC83680063,23,27114
2064,Tan31007,Tankersly,Moritz,56255, Velvet End, Walnut Hill,15,18091,1751631238,2008-03-21,6,OPC79452882,35,27671
2065,Smi84663,Smith,Valerie,36189, Clear Beacon Hollow, Casa De Piedra,20,54846,777423267,2015-02-21,7,OPC79074872,99,30746
2066,Rey52766,Reynolds,Thomas,94983,College, Ten Mile,3,73333,2948507598,2017-06-12,6,OPC79440965,68,34224
2067,Fre34478,French,Airn,583,Carbon Hill-Buchtel, Mcarthur Estates,13,4575,7508125304,2009-02-28,7,OPC87700287,66,7284
2068,Wil67835,Williamson,Margo,54129,Crystal Cove, Bayless,22,21372,273998621,2013-03-29,7,OPC82787553,86,8083
2069,Ric67757,Rice,Aaron,70289, Old Cloud Orchard, Clintondale,6,55482,1817501532,2004-12-23,1,OPC79467362,88,23202
2070,Pre58582,Presten,Lee,9432, Misty Lagoon Bay, Tiptop,7,18930,1501929210,2013-06-06,2,OPC83115904,11,35049
2071,Aco7213,Acosta,Mike,68056, Silver Dale Jetty, La Junta,13,56599,4988134994,2004-12-02,3,OPC87837963,93,21275
2072,Rio83463,Riochardson,Leah,59813,Wishing Manor, Richmond,8,3989,969064004,2005-06-11,5,OPC81671817,76,33299
2073,She92866,Sherman,Corey,1527, Crystal Spring Corners, New Stuyarok,15,48828,170853798,2007-10-01,4,OPC80594637,31,20406
2074,Jac80930,Jackson,Jack,60379,East Garrison, Longview Heights,10,51319,2212752672,2004-11-30,2,OPC78541587,74,6802
2075,Joh27430,Johnasen,Mindy,46459,Merry Key, Bradburys,18,46902,2351841239,2012-04-30,5,OPC85144752,17,1850
2076,Sei83974,Seiler,Taylor,88260, Burning Bank, Crystal Lake,23,13875,2372596609,2014-06-23,7,OPC78324888,15,17918
2077,Man72707,Manchester,Carl,6298, Heather Robin Mews, Bradburys,30,96129,7088757841,2016-07-07,5,OPC78816550,74,5474
2078,Har47332,Hart,Leah,5454,Old Pond Lookout, Mcarthur Estates,24,25412,1027787189,2002-03-19,5,OPC85744496,44,14885
2079,App54183,Applewood,Mike,41312,Seaman, Fomer,26,40420,2166182040,2006-10-24,4,OPC80574018,4,35162
2080,Say62620,Saylor,Mike,1093, Indian Anchor Link, Walnut Hill,27,72390,6933419694,2012-06-20,2,OPC85635480,4,11540
2081,Gar41916,Garcia,Piper,94256,Amber Dale Diversion, North Star,24,81099,7521270406,2013-12-17,5,OPC79637056,8,33000
2082,Dic2782,Dickerson,Summer,10078, Umber Shadow Ledge, Holiday Park,18,95200,2807823760,2018-04-28,5,OPC84214749,9,29526
2083,Wil99548,Willis,Piper,45082, Dusty Fox Road, Norton Shores,7,72416,2065146844,2011-03-07,5,OPC78707194,45,21129
2084,Con21478,Conley,Noel,89397,Grand Crest, Hitt,7,6933,2023174977,2008-05-26,5,OPC79471663,14,17386
2085,Smi94873,Smith,Eric,85040,Lazy Green, Longview Heights,10,90722,7891580425,2015-09-10,6,OPC85074072,13,22237
2086,Jim26075,Jiminez,Jonathon,22804,Stan Sleuter, Tiptop,19,98066,9812864107,2012-03-16,5,OPC80371010,10,25644
2087,Aar48716,Aaronson,Piper,42427,Velvet Blossom Mall , La Junta,11,39389,1886720256,2018-05-23,1,OPC83659151,86,4100
2088,Dew91339,Dewey,Jonathon,63259,Noble Carrefour, Deardorffs Mill,8,84895,3865500024,2002-05-03,6,OPC81060680,59,17244
2089,Etz12059,Etzler,Manuel,10460,Jagged Branch Mews, Richmond,4,96714,7493888175,2004-04-05,4,OPC79035019,31,446
2090,Pet81294,Peters,Moritz,44998, Wishing Goose Townline, Walnut Hill,7,24909,7525684951,2013-04-05,7,OPC83652858,33,34955
2091,Rob67074,Roberts,Abigail,79323,Pleasant Loop, Holiday Park,12,93593,1454075,2006-11-02,3,OPC78539194,51,6094
2092,Tho58420,Thomason,Timothy,5377, Quiet Brook Cape, Ditchley,17,48725,5794698961,2002-04-08,1,OPC81289983,5,31480
2093,Boo18107,Booker,Tristan,30618,Rustic Grove Orchard, Winthrop Beach,9,76659,7359221083,2001-10-28,1,OPC84369507,5,10049
2094,Del4421,Delacruz,Maggs,9641, Little Gate Plaza, Arispe,21,16518,2109683137,2007-03-15,1,OPC79863030,40,29468
2095,San25757,Sanchez,Manuel,22951, Golden Glade, Kidville,9,4372,9570549607,2017-06-28,3,OPC87953464,49,5866
2096,Tho1169,Thomason,Moritz,37690, Misty Lagoon Bay, Bissell,4,75315,9619293065,2003-12-19,2,OPC80551279,98,35794
2097,Gar93632,Garcia,Tristan,78680, Umber Shadow Ledge, Ditchley,4,87631,4636172835,2002-07-22,4,OPC86206054,64,26972
2098,Smi19732,Smith-Warren,Piper,14075,Round Nook, New York,13,30934,7648865840,2010-10-10,3,OPC78805527,17,27423
2099,Ell13758,Ellis,Jack,90090, Wishing Goose Townline, Oak Knoll,30,11956,2401179145,2012-07-28,6,OPC85880640,64,19391
2100,Ban78086,Bangeson,Joshua,96558,Blackhawk, Meadowbrook Valley,7,47491,9936919913,2019-05-09,4,OPC86783668,23,17595
2101,Man87216,Manning,Leah,847,Cozy Prairie Hill, Meadowbrook Valley,26,24307,9506361525,2001-04-01,5,OPC81056147,63,15524
2102,Dew20362,Dewey,Miguel,3081,Golden Glen, Comite,28,68188,9740499538,2008-11-11,2,OPC79700142,96,25069
2103,Jac99104,Jackson,Tristan,35464, Hazy Willow Grove, Union Hill,18,74051,2554551061,2014-04-08,6,OPC86970625,5,856
2104,Wil52631,Williamson,Harper,1488,Red Via, New York,5,35144,8769420416,2010-11-07,6,OPC82359522,15,23652
2105,Tan54664,Tankersly,Alister,50325, Wishing Goose Townline, Norton Shores,2,14361,3689644824,2004-11-26,5,OPC79136853,72,30782
2106,Jam19937,Jamieson,Joshua,67505,Red Via, Arispe,22,36148,7403012176,2006-04-24,6,OPC84691906,7,27404
2107,Arc56109,Archibald,Thomas,20430,Golden Glen, Ten Mile,5,3648,8842515288,2014-07-02,7,OPC83696468,49,21366
2108,Del91365,Deleon,Tristan,4398,Sycamore, Walnut Hill,1,74108,584544340,2005-01-26,7,OPC83618264,54,2519
2109,She29004,Sherman,Albert,10401, Silver Dale Jetty, Klagetoh,26,86073,6577770639,2010-10-27,4,OPC81479107,17,17921
2110,Daw88542,Dawson,Aaron,23060,Hazy Road, Union Beach,12,15816,7885715115,2001-10-18,6,OPC86189192,81,91
2111,Coo52309,Cooper,Jonathon,77058, Lazy Key, Langley,16,60487,7052674135,2008-07-25,3,OPC80780257,13,12222
2112,Ban10797,Banks,Lee,4906,Washington, Ten Mile,28,87190,7421557155,2008-06-07,1,OPC78440602,69,32588
2113,Aco65901,Acosta,Noel,65661,Heather Wynd, Richmond,27,55412,2971966480,2005-01-10,2,OPC83115720,34,19165
2114,Cal80657,Calahan,Timothy,16035,Madison, Richmond,28,79050,7585944496,2008-09-18,4,OPC84211767,22,5152
2115,Pre43886,Presten,Taylor,43627, Heather Robin Mews, Richmond,15,12899,7639279685,2002-10-23,5,OPC80517748,90,7101
2116,Rio82945,Riochardson,Moritz,69571,Lost Path, Casa De Piedra,20,7751,2294013799,2001-04-04,3,OPC80052303,82,26666
2117,Tan70793,Tankersly,Manuel,23510,Amber Dale Diversion, Fulmor,8,19224,1815688311,2008-09-22,2,OPC87350161,76,32932
2118,Jon89243,Jones,Blain,48981,Fulton, Clintondale,26,28771,6435655901,2016-11-23,5,OPC82646374,95,5363
2119,Pre21463,Presten,Mindy,94612, Little Gate Plaza, Youngstown,12,10449,3182508057,2009-02-13,6,OPC81803795,9,1476
2120,Ban39692,Bangeson,Blain,59115, Dusty Fox Road, Clintondale,14,62653,7586417077,2010-01-11,4,OPC84066661,33,27768
2121,Cal84016,Calahan,Carl,13325,Fallen Berry Moor, Arispe,5,52566,8978384267,2004-01-26,5,OPC83569678,60,1540
2122,Har55440,Hart,Piper,98065,Blue Terrace, Kwikpak,30,84159,6563048838,2019-04-05,2,OPC78809915,12,27651
2123,Bar25605,Barrister,Miguel,62496,Stadium, Fulmor,2,53514,3526488366,2016-07-30,3,OPC83227176,65,18376
2124,Jon65752,Jones,Piper,55689,Adams, Kidville,28,80502,406318705,2010-06-14,3,OPC79964149,17,23682
2125,Har23966,Harper,Erin,53200, Dewy Campus, Norton Shores,30,92764,1604680635,2007-08-02,6,OPC85965913,98,14730
2126,Del47570,Delapena,Noel,70977,Harvest Elk Harbour, Ditchley,22,82427,3324855111,2013-09-28,4,OPC85307894,43,11622
2127,Pet11332,Peters,Abigail,11101, Heather Robin Mews, Deardorffs Mill,5,36931,565996021,2005-01-05,2,OPC78131565,79,21099
2128,Ell87191,Ellis,Zachary,19139,Clear Heath, Crystal Lake,12,69137,8118754792,2003-11-12,2,OPC84143322,62,3912
2129,Tom53130,Tompsen,Summer,573, Lost Sky Dell, Tiptop,26,86854,3803794386,2014-01-19,7,OPC82950903,6,20604
2130,Con52513,Connery,Reginald,4307,Foggy View, Winkelman,4,12569,4857592607,2002-04-09,6,OPC81428551,72,20208
2131,Del69032,Delacruz,Cooper,71486,Fulton, New Stuyarok,6,62067,6708832508,2015-10-04,5,OPC81257545,33,16754
2132,Man87684,Manning,Eric,80733, Little Gate Plaza, Ditchley,24,95079,4527569127,2013-12-22,7,OPC85266962,58,2019
2133,Rid57096,Ridgley,Piper,15971, Tawny Lane, Arispe,6,43470,45831893,2010-09-19,6,OPC86000099,11,20044
2134,Sla5814,Slain,Carl,56377,East Garrison, New Stuyarok,10,73806,8544539142,2016-06-20,2,OPC78592348,29,3622
2135,Pre60589,Presley,Tristan,73408,Umber Forest, New York,9,45611,1954766188,2016-05-01,5,OPC81873590,12,29976
2136,Smi69133,Smith-Warren,Samuel,61146,Round Nook, Howe,8,78603,2948318577,2010-01-02,4,OPC81811363,98,4519
2137,Mau67406,Maurer,Aaron,92118,Adams, Klagetoh,17,54679,6874423515,2002-11-09,5,OPC82517487,87,2755
2138,Gor56013,Gorman,Richard,22203,Little River Square, Youngstown,2,8630,9906550211,2015-06-25,4,OPC79324786,42,4755
2139,She52830,Sherman,Timothy,66510,Cozy Prairie Hill, North Star,23,86482,5622329726,2008-01-10,2,OPC84212769,10,24437
2140,Bro44168,Brooks,Richard,59765, Harvest Court, New York,29,45671,3524464640,2010-08-30,1,OPC78975032,55,24295
2141,Bro77695,Brooks,Summer,29242,Stan Sleuter, Fomer,19,54940,8105755047,2001-09-23,4,OPC84407421,72,26438
2142,Jim45594,Jiminez,Jasmine,37925,Sleepy Fox Jetty, Wolfs Mill,27,3638,1489344857,2006-09-03,5,OPC86261732,70,34072
2143,Arc98415,Archibald,Kenadi,27292,Merry Key, Mcarthur Estates,8,89322,3429306538,2013-05-24,6,OPC79753913,45,34618
2144,Mon26344,Monk,Miguel,30220,Fallen Berry Moor, North Star,12,91116,8289686947,2009-12-03,1,OPC86918038,43,18790
2145,Ram40293,Ramirez,Cooper,85906,Main, Arispe,21,21223,3941348802,2018-06-24,4,OPC83066472,56,13690
2146,Jor8507,Jordan,Mike,32739,East Garrison, Mcarthur Estates,3,93490,5135212363,2010-08-29,6,OPC79535618,51,17854
2147,Boo86510,Booker,Kenadi,92341,Harvest Elk Harbour, Union Beach,23,56496,9162258131,2018-03-11,4,OPC87274558,96,6110
2148,San64341,Sanchez,Thomas,42678,Round Nook, Ten Mile,21,95906,9572977800,2018-05-01,4,OPC83717938,35,13040
2149,Rio8225,Riochardson,Samuel,46864, Harvest Court, Fomer,7,95983,2541319898,2005-09-30,5,OPC82095473,60,919
2150,Arc88033,Archibald,Kenadi,45325,Old Pond Lookout, Siddon,7,5540,9609315056,2019-11-09,3,OPC81014359,33,13845
2151,Har65665,Harper,Lee,13440,Clear Heath, Montello,9,18207,569067826,2003-10-10,5,OPC80667962,80,4647
2152,Del25519,Deleon,Summer,87909,Fulton, Deardorffs Mill,24,51700,4409654800,2010-02-15,5,OPC85507059,72,34989
2153,Ban46967,Bangeson,Kristoff,19405, Crystal Spring Corners, Oak Knoll,7,82581,3337060978,2011-07-21,2,OPC82202458,64,21558
2154,Ban61892,Bangeson,Kristoff,95651,Beckley, Kwikpak,1,44011,3236791686,2016-02-29,3,OPC79040202,89,1127
2155,Tho59983,Thomason,Timothy,76451, Sunny Lookout, Winkelman,10,67946,2439645167,2018-03-01,4,OPC83923869,58,20511
2156,Man28397,Manning,Miguel,6649, Stony Wharf, Clintondale,8,59973,9539692401,2017-11-11,3,OPC78594666,64,8134
2157,Tom51067,Tompsen,Adam,39,Cozy Prairie Hill, North Brewster,28,78410,7147728708,2005-07-09,2,OPC83452953,17,6747
2158,Ell95297,Ellis,Tristan,89654,Old Pond Lookout, Hitt,1,87528,6540065490,2012-11-07,2,OPC80091763,42,17485
2159,Rid60804,Ridgley,Mindy,54549,Noble Carrefour, Norton Shores,10,92101,3731966573,2012-10-26,6,OPC80244786,47,8171
2160,Coo75953,Cooper,Corey,55897,Grant, Hallockville,9,18297,8475094070,2012-07-23,7,OPC86603159,78,20097
2161,Daw83567,Dawson,George,97956,Cozy Prairie Hill, Fomer,12,55622,3486711665,2017-11-13,6,OPC79562999,77,29605
2162,Wil33031,Williamson,Corey,21718,Amber Dale Diversion, Bayless,20,94966,6557042165,2001-10-28,6,OPC84999400,75,35525
2163,Fre20030,French,Farris,35030, Broad Close, Oak Knoll,18,26959,7492098688,2013-05-31,7,OPC83484742,17,34855
2164,Pre67294,Presley,Alister,97523,Crystal Cove, Meadowbrook Valley,8,22662,8891453655,2013-08-10,3,OPC81918049,31,30703
2165,Rob65830,Robinson,Valerie,8561, Old Cloud Orchard, Walnut Hill,23,25942,6682326371,2016-05-21,7,OPC87566501,9,33364
2166,Rid17633,Ridgley,Kristoff,51243, Dewy Campus, Union Beach,4,2469,4355617298,2006-09-27,7,OPC78593022,21,33740
2167,Sla94706,Slain,Miguel,69441, Rocky Creek Meadow, Comite,2,89713,6010629413,2012-12-22,5,OPC85590727,6,7252
2168,Pre55456,Presley,Samuel,17602, Indian Anchor Link, Cowan,5,52315,2894595384,2012-03-20,5,OPC79256635,1,1190
2169,Del74323,Delacruz,Mike,73025,East Garrison, Kidville,6,59587,8241773055,2017-09-28,7,OPC85572366,27,3404
2170,App92721,Applewood,Zachary,61695,Clear Heath, Bayless,4,63463,6615771909,2013-10-08,6,OPC87845087,10,24689
2171,Con4801,Conley,Reginald,53813, Red Place, Holiday Park,3,12759,792938903,2006-07-24,3,OPC81789192,71,18284
2172,Jor38345,Jordan,Abigail,93674,Gentle Log Grove, Clintondale,25,4659,4482134430,2014-07-30,5,OPC78620593,26,18718
2173,Fre23102,French,Cooper,47728, Tawny Lane, Richmond,24,34654,9146357534,2012-02-28,4,OPC87015132,93,19254
2174,Smi93490,Smith,Reginald,75685,Early, Ditchley,1,53535,5641718517,2009-04-21,4,OPC85363747,26,4925
2175,Ste22405,Stevens,Brian,22608, Blue Stead, Comite,24,21004,1026250695,2006-11-22,6,OPC84338360,17,10403
2176,She47029,Shelton,Brian,21059, Lost Sky Dell, Arispe,8,52719,5988995219,2012-12-21,4,OPC81065226,30,23632
2177,Har38388,Harper,Jack,69193,Columbus, Holiday Park,12,30427,7991755235,2019-05-04,4,OPC83758177,63,269
2178,Jac6610,Jackson,Eric,60501,Tawny Vista, Winkelman,7,9289,2301798559,2008-04-10,6,OPC81446858,51,3383
2179,Har26741,Harper,Zachary,91712,Bright Forest End, Meadowbrook Valley,1,90698,6106187449,2003-01-29,4,OPC86865294,58,32914
2180,Jon58016,Jones,Lee,48833,Quaking Embers Quay, Bayless,24,7838,2409239283,2004-01-11,3,OPC78875933,93,15970
2181,Rob99687,Roberts,Zachary,1406, Grand Pony Park, Montello,3,43401,1937407848,2019-06-09,6,OPC83500398,65,733
2182,Moo75629,Moore,Mads,21836,Silver Lake Crossing, Siddon,28,964,5970889580,2006-10-16,3,OPC78563304,81,16323
2183,Wil7591,Willis,Robert,40232,Quiet Circuit, Hitt,4,71194,8250352448,2005-05-01,5,OPC80884326,14,32255
2184,Rio60589,Riochardson,Margo,89109, Blue Stead, Union Hill,12,83696,1912440267,2007-02-10,1,OPC79205110,58,22463
2185,Smi56200,Smith,Moritz,47887, Cozy Pines, Ten Mile,8,36777,3927337998,2011-05-30,4,OPC81440760,62,8996
2186,Ban78202,Bangeson,Valerie,49323,Cotton Pine Stead, Ten Mile,2,87156,5019266977,2011-10-31,7,OPC80101273,50,26192
2187,Goo12085,Goode,Margo,53018, Misty Lagoon Bay, Ditchley,29,95930,3235712125,2017-12-31,4,OPC87966652,67,11384
2188,Mau88673,Maurer,Blain,82559, Pleasant Beach, Hitt,10,54145,5302671940,2005-08-23,4,OPC78835899,39,18373
2189,Sla94878,Slain,Manuel,6832, Dusty Fox Road, Fomer,10,54982,6999164861,2011-08-14,3,OPC78252010,46,20780
2190,Gar17445,Garcia,Piper,59479,Velvet Blossom Mall , Fulmor,5,90823,447116264,2008-04-07,6,OPC79312685,98,22188
2191,Ban46456,Bangeson,Harper,26704,Pleasant Loop, Klagetoh,6,85072,1993894352,2010-08-05,6,OPC79271917,22,12689
2192,Rob44551,Robinson,Nadine,98824, Old Cloud Orchard, Hallockville,12,54607,6043539230,2015-03-05,5,OPC86379781,57,8534
2193,Smi54779,Smith,Cooper,49810,Rustic Grove Orchard, Vega Park,14,87275,8742784751,2004-09-30,2,OPC78693021,59,35881
2194,Moo61600,Moore,Joshua,84080,Carbon Hill-Buchtel, Wolfs Mill,28,5587,4523182148,2001-09-12,4,OPC81668931,32,20071
2195,Del96075,Delacruz,Joshua,18978, Heather Robin Mews, Howe,21,36008,919927096,2004-12-04,5,OPC85489934,90,23426
2196,Ram16558,Ramirez,Samuel,44212,Lazy Green, Kidville,29,45000,3168602938,2005-05-26,7,OPC85291349,76,15430
2197,Con74771,Connery,Kristoff,70785,Dewy Beacon By-pass, North Brewster,26,89115,2744352402,2012-08-01,7,OPC79142853,13,27617
2199,Ric32761,Rice,Piper,94618, Shady Row, Bayless,23,32936,4744731322,2007-01-13,7,OPC86559047,31,18358
2200,Rid42517,Ridgley,Brandt,77270,Broad Hills Abbey, Clintondale,1,4265,4953826665,2006-03-01,2,OPC87035015,6,1711
2201,Har24807,Harper,Kristoff,30143,Rimer, Richmond,15,19336,1406112505,2016-01-28,3,OPC80868966,97,34250
2202,Jon98583,Jones,Brandt,87110,Dusty Nectar Downs, Holiday Park,24,61891,854202556,2005-01-25,7,OPC79827184,54,3442
2203,Ste55492,Stevens,Chris,68588,Beckley, North Star,11,46695,4723031720,2011-09-28,7,OPC81368193,86,24274
2204,Moo11462,Moore,Brandt,63918,Misty Brook Farms, North Brewster,29,6504,8161460873,2006-11-10,1,OPC83535634,2,19723
2205,Jac35166,Jackson,Reginald,7619,Washington, Holiday Park,14,11105,9847236392,2013-07-06,3,OPC85753904,72,5321
2206,Ric35656,Rice,Reginald,85193,Wishing Manor, Laffertys Trailer Court,28,82088,3403129222,2015-05-09,5,OPC80738449,91,24063
2207,Pet44233,Peters,Alister,28905, Old Cloud Orchard, Hallockville,24,40517,9374020899,2003-09-20,5,OPC82709522,62,5306
2208,Pre80221,Presten,Cooper,4975,Hazy Road, Crystal Lake,25,78605,5202494639,2014-07-21,7,OPC83690078,66,2640
2209,Wil97313,Willis,Leah,40705,Little River Square, Arispe,12,33226,1161693107,2019-04-06,7,OPC85711931,24,32597
2210,Man26815,Manchester,Albert,323,Adams, Holiday Park,12,49735,1112996285,2007-01-07,2,OPC86111414,54,19608
2211,She20426,Shelton,Manuel,78121,Umber Forest, Bissell,29,76826,1589756524,2010-11-02,6,OPC84381186,9,8331
2212,Coo67379,Cooper,Farris,70215,Seaman, Oak Knoll,11,16297,9646757674,2013-04-21,4,OPC81742787,8,2232
2213,Ban39200,Bangeson,Harper,1708,Main, Howe,8,32403,6246725788,2001-05-24,7,OPC78248747,68,9120
2214,Rio85692,Riochardson,Richard,3753, Fallen Prairie Corner, Walnut Hill,13,69603,5073088173,2006-03-02,7,OPC84728759,94,680
